JP248,FALSE,FALSE,TRUE,36720,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1837,1827,1847,Woodblock print,10 1/8 x 7 1/2 in. (25.7 x 19.1 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36720,,,"Metropolitan Museum of Art, New York, NY",Birds|Flowers|Plants,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300132360,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q756,images/DP121491.jpg
JP251,FALSE,FALSE,TRUE,36723,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1833,1823,1843,Woodblock print; ink and color on paper,8 15/16 x 6 11/16 in. (22.7 x 17.0 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36723,,,"Metropolitan Museum of Art, New York, NY",Birds|Flowers|Plants,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300132360,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q756,images/DP121494.jpg
JP252,FALSE,FALSE,TRUE,36724,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1832,1822,1842,Woodblock print; ink and color on paper,8 15/16 x 6 3/5 in. (22.7 x 16.8 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36724,,,"Metropolitan Museum of Art, New York, NY",Birds|Flowers,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q506,images/DP121495.jpg
JP253,FALSE,FALSE,TRUE,36725,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1838,1828,1848,Woodblock print; ink and color on paper,8 27/32 x 6 9/16 in. (22.5 x 16.7 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36725,,,"Metropolitan Museum of Art, New York, NY",Birds|Flowers|Trees,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q10884,images/DP121496.jpg
JP254,FALSE,FALSE,TRUE,36726,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,mid-1840s,1843,1846,Woodblock print; ink and color on paper,8 27/32 x 6 3/5 in. (22.5 x 16.8 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36726,,,"Metropolitan Museum of Art, New York, NY",Birds|Leaves,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300011892,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q33971,images/DP121497.jpg
JP256,FALSE,FALSE,TRUE,36728,,Asian Art,1918,Print,歌川広重画　芙蓉に高麗鶯|Black-naped Oriole Perched on a Stem of Rose Mallow,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1834,1824,1844,Woodblock print; ink and color on paper,14 11/16 x 4 29/32 in. (37.3 x 12.5 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36728,,,"Metropolitan Museum of Art, New York, NY",Birds|Flowers,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q506,images/DP121499.jpg
JP257,FALSE,FALSE,TRUE,36729,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1834,1824,1844,Woodblock print,14 15/32 x 5 in. (36.8 x 12.7 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36729,,,"Metropolitan Museum of Art, New York, NY",Birds|Leaves,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300011892,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q33971,images/DP140956.jpg
JP258,FALSE,FALSE,TRUE,36730,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1840,1830,1850,Woodblock print; ink and color on paper,12 31/32 x 4 1/4 in. (33.0 x 10.8 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36730,,,"Metropolitan Museum of Art, New York, NY",Birds|Flowers,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q506,images/DP121500.jpg
JP259,FALSE,FALSE,TRUE,36731,,Asian Art,1918,Print,歌川広重画　菊に鷦鷯 |A Wren and Chrysanthemums,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1830,1820,1840,Woodblock print ,14 7/8 x 5 in. (37.8 x 12.7 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36731,,,"Metropolitan Museum of Art, New York, NY",Birds|Flowers,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q506,images/DP121501.jpg
JP260,FALSE,FALSE,TRUE,36732,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1833,1823,1843,Woodblock print; ink and color on paper,13 3/32 x 4 7/16 in. (33.2 x 11.3 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36732,,,"Metropolitan Museum of Art, New York, NY",Birds|Poppies,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300375678,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q967457,images/DP121502.jpg
JP261,FALSE,FALSE,TRUE,36733,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1832,1822,1842,Woodblock print; ink and color on paper,15 x 5 in. (38.1 x 12.7 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36733,,,"Metropolitan Museum of Art, New York, NY",Birds|Flowers|Leaves|Trees,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300011892|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q33971|https://www.wikidata.org/wiki/Q10884,images/DP121515.jpg
JP262,FALSE,FALSE,TRUE,36734,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1840,1830,1850,Woodblock print; ink and color on paper,13 1/10 x 4 3/8 in. (33.3 x 11.1 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36734,,,"Metropolitan Museum of Art, New York, NY",Birds|Flowers,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q506,images/DP121516.jpg
JP263,FALSE,FALSE,TRUE,36735,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1842,1832,1852,Woodblock print; ink and color on paper,13 3/32 x 4 15/32 in. (33.2 x 11.4 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36735,,,"Metropolitan Museum of Art, New York, NY",Birds|Flowers,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q506,images/DP121517.jpg
JP264,FALSE,FALSE,TRUE,36736,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1830,1820,1840,Woodblock print; ink and color on paper,14 3/5 x 4 29/32 in. (37.1 x 12.5 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36736,,,"Metropolitan Museum of Art, New York, NY",Birds|Flowers|Leaves,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300011892,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q33971,images/DP121518.jpg
JP265,FALSE,FALSE,TRUE,36737,,Asian Art,1918,Print,歌川広重画  朝顔|Morning Glories,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1843,1833,1853,Woodblock print,12 15/16 x 4 3/8 in. (32.9 x 11.1 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36737,,,"Metropolitan Museum of Art, New York, NY",Flowers|Leaves,http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300011892,https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q33971,images/DP140959.jpg
JP266,FALSE,FALSE,TRUE,36738,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1843,1841,1845,Woodblock print; ink and color on paper,13 1/4 x 4 15/32 in. (33.7 x 11.4 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36738,,,"Metropolitan Museum of Art, New York, NY",Roses|Leaves,http://vocab.getty.edu/page/aat/300266246|http://vocab.getty.edu/page/aat/300011892,https://www.wikidata.org/wiki/Q102231|https://www.wikidata.org/wiki/Q33971,images/DP121519.jpg
JP267,FALSE,FALSE,TRUE,36739,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1833,1831,1835,Woodblock print; ink and color on paper,14 15/32 x 6 11/16 in. (36.8 x 17.0 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36739,,,"Metropolitan Museum of Art, New York, NY",Birds|Flowers|Plants,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300132360,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q756,images/DP121520.jpg
JP268,FALSE,FALSE,TRUE,36740,,Asian Art,1918,Print,波に丹頂鶴|Crane and Surf,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1833,1823,1843,Woodblock print; ink and color on paper,14 1/8 x 6 3/8 in. (35.9 x 16.2 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36740,,,"Metropolitan Museum of Art, New York, NY",Cranes|Waves,http://vocab.getty.edu/page/aat/300254555|http://vocab.getty.edu/page/aat/300343616,https://www.wikidata.org/wiki/Q25365|https://www.wikidata.org/wiki/Q165848,images/DP121521.jpg
JP269,FALSE,FALSE,TRUE,36741,,Asian Art,1918,Print,歌川広重画　楓に孔雀|A Peacock Perched on a Maple Tree,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1833,1823,1843,Woodblock print,14 13/16 x 5 in. (37.6 x 12.7 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36741,,,"Metropolitan Museum of Art, New York, NY",Peacocks|Trees,http://vocab.getty.edu/page/aat/300250082|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q201251|https://www.wikidata.org/wiki/Q10884,images/DP121522.jpg
JP270,FALSE,FALSE,TRUE,36742,,Asian Art,1918,Print,歌川広重画　月に雁|Wild Geese Flying under the Full Moon,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1833,1823,1843,Woodblock print,15 x 4 29/32 in. (38.1 x 12.5 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36742,,,"Metropolitan Museum of Art, New York, NY",Birds|Moon,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300386951,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q405,images/DP121523.jpg
JP271,FALSE,FALSE,TRUE,36743,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1835,1825,1845,Woodblock print; ink and color on paper,14 29/32 x 4 7/8 in. (37.9 x 12.4 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36743,,,"Metropolitan Museum of Art, New York, NY",Human Figures|Rivers|Trees|Snow,http://vocab.getty.edu/page/aat/300404114|http://vocab.getty.edu/page/aat/300008707|http://vocab.getty.edu/page/aat/300132410|http://vocab.getty.edu/page/aat/300055381,https://www.wikidata.org/wiki/Q5937779|https://www.wikidata.org/wiki/Q4022|https://www.wikidata.org/wiki/Q10884|https://www.wikidata.org/wiki/Q7561,images/DP122158.jpg
JP272,FALSE,FALSE,TRUE,36744,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1835,1825,1845,Woodblock print; ink and color on paper,10 x 4 3/4 in. (25.4 x 12.1 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36744,,,"Metropolitan Museum of Art, New York, NY",Mountains|Trees,http://vocab.getty.edu/page/aat/300008795|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q8502|https://www.wikidata.org/wiki/Q10884,images/DP122159.jpg
JP273,FALSE,FALSE,TRUE,36745,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1835,1825,1845,Woodblock print; ink and color on paper,10 1/5 x 4 29/32 in. (25.9 x 12.5 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36745,,,"Metropolitan Museum of Art, New York, NY",Human Figures|Seascapes|Waves,http://vocab.getty.edu/page/aat/300404114|http://vocab.getty.edu/page/aat/300117546|http://vocab.getty.edu/page/aat/300343616,https://www.wikidata.org/wiki/Q5937779|https://www.wikidata.org/wiki/Q158607|https://www.wikidata.org/wiki/Q165848,images/DP122160.jpg
JP274,FALSE,FALSE,TRUE,36746,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,1139,Artist, ,Katsukawa Shunkō,"Japanese, 1743–1812", ,Katsukawa Shunkō,Japanese,1743,1812,,http://vocab.getty.edu/page/ulan/500121075,https://www.wikidata.org/wiki/Q3075055,1784,1784,1784,Woodblock print; ink and color on paper,11 7/8 x 5 3/4 in. (30.2 x 14.6 cm) (trimmed),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36746,,,"Metropolitan Museum of Art, New York, NY",Umbrellas|Men|Actors,http://vocab.getty.edu/page/aat/300046227|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025658,https://www.wikidata.org/wiki/Q41607|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q33999,images/DP132720.jpg
JP275,FALSE,FALSE,TRUE,36747,,Asian Art,1918,Print,六代目中山小十郎|Kabuki Actor Nakayama Kojūrō VI,Japan,Edo period (1615–1868),,,,1139,Artist, ,Katsukawa Shunkō,"Japanese, 1743–1812", ,Katsukawa Shunkō,Japanese,1743,1812,,http://vocab.getty.edu/page/ulan/500121075,https://www.wikidata.org/wiki/Q3075055,1786,1786,1786,Woodblock print; ink and color on paper,12 5/8 x 5 3/4 in. (32.1 x 14.6 cm),"Purchase, Joseph Pulitzer Beqeust, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36747,,,"Metropolitan Museum of Art, New York, NY",Men|Actors,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025658,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q33999,images/DP132721.jpg
JP276,FALSE,FALSE,TRUE,36748,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,1139,Artist, ,Katsukawa Shunkō,"Japanese, 1743–1812", ,Katsukawa Shunkō,Japanese,1743,1812,,http://vocab.getty.edu/page/ulan/500121075,https://www.wikidata.org/wiki/Q3075055,ca. 1784–88,1782,1790,Woodblock print; ink and color on paper,12 3/4 x 5 3/4 in. (32.4 x 14.6 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36748,,,"Metropolitan Museum of Art, New York, NY",Weapons|Men,http://vocab.getty.edu/page/aat/300036926|http://vocab.getty.edu/page/aat/300025928,https://www.wikidata.org/wiki/Q728|https://www.wikidata.org/wiki/Q8441,images/DP132722.jpg
JP277,FALSE,FALSE,TRUE,36749,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,1139,Artist, ,Katsukawa Shunkō,"Japanese, 1743–1812", ,Katsukawa Shunkō,Japanese,1743,1812,,http://vocab.getty.edu/page/ulan/500121075,https://www.wikidata.org/wiki/Q3075055,"2nd month, 1788",1788,1788,Woodblock print; ink and color on paper,12 1/32 x 5 3/8 in. (30.6 x 13.7 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36749,,,"Metropolitan Museum of Art, New York, NY",Men|Actors,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025658,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q33999,images/DP132723.jpg
JP280,FALSE,FALSE,TRUE,36752,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,1139,Artist, ,Katsukawa Shunkō,"Japanese, 1743–1812", ,Katsukawa Shunkō,Japanese,1743,1812,,http://vocab.getty.edu/page/ulan/500121075,https://www.wikidata.org/wiki/Q3075055,ca. 1788?,1778,1798,Woodblock print; ink and color on paper,11 13/16 x 5 5/8 in. (30.0 x 14.3 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36752,,,"Metropolitan Museum of Art, New York, NY",Men|Actors,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025658,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q33999,images/DP132724.jpg
JP281,FALSE,FALSE,TRUE,36753,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,1139,Artist, ,Katsukawa Shunkō,"Japanese, 1743–1812", ,Katsukawa Shunkō,Japanese,1743,1812,,http://vocab.getty.edu/page/ulan/500121075,https://www.wikidata.org/wiki/Q3075055,ca. 1790,1780,1800,Woodblock print; ink and color on paper,12 3/4 x 5 1/2 in. (32.4 x 14.0 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36753,,,"Metropolitan Museum of Art, New York, NY",Men|Actors,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025658,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q33999,images/DP132725.jpg
JP282,FALSE,FALSE,TRUE,36754,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,1139,Artist, ,Katsukawa Shunkō,"Japanese, 1743–1812", ,Katsukawa Shunkō,Japanese,1743,1812,,http://vocab.getty.edu/page/ulan/500121075,https://www.wikidata.org/wiki/Q3075055,1787,1787,1787,Woodblock print; ink and color on paper,12 1/2 x 5 3/4 in. (31.8 x 14.6 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36754,,,"Metropolitan Museum of Art, New York, NY",Swords|Men|Actors,http://vocab.getty.edu/page/aat/300037048|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025658,https://www.wikidata.org/wiki/Q12791|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q33999,images/DP132726.jpg
JP283,FALSE,FALSE,TRUE,36755,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,1139,Artist, ,Katsukawa Shunkō,"Japanese, 1743–1812", ,Katsukawa Shunkō,Japanese,1743,1812,,http://vocab.getty.edu/page/ulan/500121075,https://www.wikidata.org/wiki/Q3075055,ca. 1779?,1769,1789,Woodblock print; ink and color on paper,12 7/8 x 5 7/8 in. (32.7 x 14.9 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/36755,,,"Metropolitan Museum of Art, New York, NY",Men|Lovers|Women|Actors,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300188621|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300025658,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q219160|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q33999,images/DP132727.jpg
